Latitude,Longitude,Altitude,Mac1,Signal1,Mac2,Signal2,Mac3,Signal3,Mac4,Signal4,Mac5,Signal5,Mac6,Signal6,Mac7,Signal7,Mac8,Signal8,Mac9,Signal9,Mac10,Signal10
32.10044301741718,35.206945390653345,702.0894061446104,1c:b9:c4:15:ed:b8,-81,8c:0c:90:ae:16:83,-86,1c:b9:c4:16:ed:3c,-91
32.10246617929916,35.20874864531944,706.8681231486977,1c:b9:c4:15:ed:b8,-73,1c:b9:c4:15:ed:bc,-79,1c:b9:c4:96:ed:47,-80,1c:b9:c4:16:e5:a8,-85,8c:0c:90:6e:16:88,-87,1c:b9:c4:95:1c:b7,-88,1c:b9:c4:16:28:ec,-88,1c:b9:c4:96:28:e7,-89
32.10229123991133,35.208177233861285,694.6910988009497,1c:b9:c4:16:ed:48,-57,1c:b9:c4:15:ed:bc,-65,1c:b9:c4:95:ed:b7,-65,1c:b9:c4:16:ed:4c,-68,1c:b9:c4:15:ed:b8,-68,1c:b9:c4:16:28:e8,-88,8c:0c:90:2e:16:88,-89
-1.0,-1.0,-1.0,1c:b9:c4:15:ed:bc,-59
32.10204442306586,35.20761669661077,694.5843382848981,8c:0c:90:2e:16:88,-80,8c:0c:90:6e:16:88,-82
32.10225017801319,35.20818020973068,700.0999235272368,8c:0c:90:ae:16:83,-69,1c:b9:c4:15:1c:b8,-70,8c:0c:90:2e:16:88,-70,8c:0c:90:6e:16:88,-71,1c:b9:c4:15:1c:bc,-77,30:e1:71:0d:e0:63,-80
32.101508099203876,35.2078227300982,704.0218950658309,30:e1:71:0d:e0:63,-69,1c:b9:c4:95:1c:b7,-82,1c:b9:c4:14:2b:8c,-88,c0:4a:00:71:ee:ee,-90
32.101287584126396,35.20740463284746,710.9894519925268,30:e1:71:0d:e0:63,-62,8c:0c:90:6e:16:88,-65,1c:b9:c4:16:e5:ac,-83,1c:b9:c4:16:28:ec,-83,1c:b9:c4:96:28:e7,-84
32.10364560019488,35.20969276914194,701.8057074144454,8c:0c:90:2e:16:88,-64,1c:b9:c4:96:e5:a7,-83
32.103035707076145,35.20935915917439,705.0058527191337,8c:0c:90:ae:16:83,-64,1c:b9:c4:16:e5:a8,-78,1c:b9:c4:14:2b:8c,-82,1c:b9:c4:94:2b:87,-83,1c:b9:c4:96:f1:57,-87,1c:b9:c4:16:f1:5c,-87
32.10108351564691,35.20800726869548,705.7965394951905,40:a5:ef:7a:17:f2,-88,14:ae:db:58:0d:6d,-89
32.10206498896134,35.20726626167008,685.2070027324496,1c:b9:c4:16:28:e8,-79,ec:8c:a2:26:d3:68,-87,1c:b9:c4:16:12:e8,-90,1c:b9:c4:16:13:08,-90
32.100573351853384,35.20600761223175,694.5534261731619,8c:0c:90:2e:16:88,-58,8c:0c:90:6e:16:88,-60,00:25:86:cc:00:f8,-91
-1.0,-1.0,-1.0,8c:0c:90:ae:16:83,-59,00:25:86:cc:00:f8,-84,00:25:86:cc:07:b2,-86
